ID,duration_sec,distance_m
0x1cae,853.9,12366.8
0xab7b,846.3,13226.1
0x862d,2043.1,30355.8
0xdd23,227.7,2458.1
0x29dc,871.7,16467.7
0xa733,215.5,1890.3
0x8571,1645.3,20419.9
0xabd2,1532.9,16570.5
0x5d86,523.9,7353.2
0x7765,1107.2,15560.5
0x7c47,205.1,2397.1
0x8907,1612.4,17210.1
0xd2c9,1459.9,16464.8
0xd62a,1747.8,30143.2
0xa4b9,1129.9,23886.6
0x549d,1591.8,23904.9
0x23df,936.4,13009
0xd0fa,267.4,2139.8
0xb08a,768.9,10536.8
0x545b,594.7,9641.8
0xe010,516.8,8946.4
0x982a,825,14912.8
0x95ed,920.1,12855.9
0x47b6,1259.8,21264.8
0x2579,541.8,5651.8
0x704e,1275.1,17460.3
0xba47,1259,23888.6
0x5391,611.2,7367.1
0x2b8e,440.7,6507.2
0x5c36,1815.7,23565.2
0x4f29,926.6,10825.1
0x55de,1594.4,27790.5
0x5133,800.5,9931.2
0x51a3,1122.2,19696.3
0xb386,1334,17738.4
0x1650,760.4,9073.8
0x8f44,430.8,6990.8
0xce46,597.9,4126.5
0x236f,1047.4,12288.4
0x30a2,1063.4,16993
0x31df,457.1,8024.5
0x4d5f,981.2,9171.4
0x41fa,1060.8,13073.6
0x9878,802.9,14343.3
0x9bfb,499,5799.7
0xdb12,912.8,11834.6
0x5758,1005.6,16918
0xc1fe,984.5,14127.2
0xa7b2,303.6,3744.8
0x1951,311.4,4672.7
0x5965,620.5,8759.2
0x70d5,1100.3,17972.9
0x4d38,1278,17015.6
0xb908,1588.6,27365.5
0x8e42,603.5,8247.6
0x866a,1039,14404.2
0x481b,913.2,11972.6
0xd68b,496.1,4561.2
0x263d,943,17834.3
0x105e,594.3,8715
0xaa8e,762.8,11331.7
0x6854,1377.9,20616.6
0xb425,1464.7,19932.8
0x122a,1153.4,19274.5
0xbbf1,1439.1,24905
0x41d3,965,11657.3
0x53ce,441,6272.1
0x9b40,1324.4,20679.7
0x1112,744.5,11866.6
0x8683,1239,22225.7
0xa96c,1438.4,19959.3
0x5552,526.7,4878.6
0xc97a,1204.9,19732.5
0xacc,1884.9,24780.2
0x6f05,1699.3,25788.2
0xc3b5,2074.1,29954.8
0x87de,199.9,2112.5
0xd35f,245.6,2103.2
0x40f5,553.6,7044.4
0x7357,1204.4,21521.6
0x22c7,1557.2,24073.4
0x73af,1246.1,13872.2
0x37fe,342.9,4373.3
0x4ab0,1057.7,16526
0x8416,1222.7,12596
0x3d4c,1052.2,18758.8
0xb873,1568.8,21416.3
0x30fb,1277.2,19803.6
0x4a08,1445.5,20982.3
0x46cf,1297.5,13738.3
0xa4c6,1224.7,19735.3
0x5382,277.1,2444.8
0x6ba3,898,15227.2
0x7503,809.4,14614.6
0xd787,676.9,8691.5
0x2659,1285.6,14916.3
0x6844,1336,21865
0x1c69,363.7,5104.1
0xb678,469.9,8257
0x2540,617.8,7770.4
0x410b,1311.6,20934.7
0xb59e,1746.6,31833
0xa7d4,853,9508.3
0x3549,1054.9,18907.9
0xd736,2152.4,26865.1
0xaccf,211.5,2198.4
0x6441,453.9,6368.2
0x54d7,287.7,4137.2
0xcd21,1546.2,22230.8
0xc272,2181.7,39276.9
0x94ce,1357.9,22713.9
0x161e,1397.7,22008.1
0x57e2,1126.4,18618.1
0x3426,891.7,8894.9
0x7e67,1101.5,15042.5
0x2573,1591.1,30462.8
0xcd6d,824.6,10375
0x37e2,1876.6,22142.7
0x84a7,975.2,14768.7
0x5844,276.9,3358.9
0x6ac8,1485.4,23982
0x419f,1647.6,21382.2
0xa732,1131.2,12951
0x11f9,1224.7,19735.3
0xdbae,1940.6,29158.5
0x926e,720.5,10625.1
0xb837,724.9,10572.6
0x831b,1053.9,14168.8
0x8f3e,914.8,11365.2
0xbbe1,1296.9,23826
0x1986,826.4,9378.7
0xcaf6,1208,14114.5
0x9c17,748,11202.5
0xaf0a,1724,20373.7
0x86f3,427.5,4105.6
0xa705,1331.1,23668.5
0x3f6b,1780.5,33427.6
0xc7cd,932.6,9885.7
0x914f,1664.1,25152.7
0x471f,827.5,12055.9
0x56b2,841,12804.2
0x9383,2078.1,33487.8
0x6cc1,204.4,2105.6
0xbbb0,221.9,2177.9
0x920e,1309.8,19324.5
0x148b,1890.2,24175.3
0x965d,712.6,11305.8
0x9a5,795.4,9189.7
0x37f2,1130.9,15398.9
0x6780,851.2,11754.7
0x7db7,668.5,9362.4
0xbbf8,214.6,1900.2
0xd315,1233.2,16828.8
0xd926,566.8,7816.8
0xb1f1,202.3,2007.8
0x3720,494.8,6771.1
0x9ddd,868.3,11975.9
0x7a74,502.5,7776.5
0x3060,834.2,11730.3
0x545a,752,9911.7
0x92ed,216.1,2297.5
0x2ef1,422.1,4432.3
0x58ac,1043.6,18904.7
0x4aa1,259.3,2057.3
0x857c,1002.1,15763.9
0x93c4,272.8,2080.9
0xe198,766.1,8358.3
0xe277,1017.8,14221
0x2da3,1035.8,19548.8
0x8b08,1071,15677.6
0x2ec4,696,6947.9
0xdee0,815.6,11554.5
0x9296,885.7,17593.9
0x4b66,913.2,11972.6
0x7ed3,417.6,5372.7
0x2036,607.1,8436.4
0x7347,236.8,2270.8
0x9075,936.4,13009
0xb0f,1316,15397.2
0xa543,868.3,8924.6
0xc856,1073.4,15811.8
0x686f,340.4,4484.3
0xbd0a,1602.7,24315.8
0x1618,1283.5,23653.8
0xbe13,1180.3,16067
0x74d2,328.3,4502.2
0x270e,1869.8,33166.2
0x8ae7,105.9,1789.7
0xb272,477.3,6581
0xd382,177.9,2014.5
0x83c9,890.6,10525.6
0xd896,1072.7,16726.3
0x212a,1183.4,20300.1
0xa900,1434.3,18792.9
0x4ad9,1899.8,32949
0xb23b,516.8,7449.2
0xda05,1700.6,20022.4
0x3d9c,349.5,4084
0xad9,370.8,4536.3
0x9d5f,673.3,12273
0x6249,1045.8,10947.7
0x8220,160.1,2000.1
0x3eef,719.1,9205.1
0x2f65,158.3,2084
0x7929,1336,21865
0x36f8,943,17834.3
0xd4d3,621.2,7501
0xb07,471.5,6261.6
0xba0f,1872.5,19619.8
0x7d08,1143.2,17331.7
0x5ddb,206.2,2313.1
0x5ce8,900.4,9251.5
0x51c7,1292.8,16474.1
0xd8a5,1767.5,19616.9
0xa04f,910.4,12824.5
0x79d1,383,4651.4
0x5866,1756.8,19242.5
0x7656,2010.3,35705.1
0x3da3,181.8,2030.4
0x42dd,1543.8,31115.8
0xbeab,1254.2,17824.4
0x349e,673.3,8704.4
0x44d3,1030.5,18972.7
0x44c8,672,9646.8
0x83db,500.5,6359.4
0xc156,920.2,12062.5
0x10c5,194.4,3096.3
0x8562,587.1,7511
0xb0c4,1635.1,19756.4
0xc325,460.4,5553.3
0x5ee2,1040.4,19494.3
0xb252,877.4,17757.5
0x12ed,857.8,12035.2
0x76e9,1283.6,20394.3
0x99cc,329.4,5009.9
0x6ef0,374.7,5621.5
0xdfe4,1202.3,17688.8
0xcf86,1707,27195.9
0x5b05,1228.1,16020.8
0xb6d7,478.9,7664.2
0x9788,1301.1,18897.4
0x33d6,1086.5,13265.1
0xa62,309.6,3478.9
0x55d1,979.2,11675.7
0x84bc,506.7,6056.9
0x607a,220.5,2132.2
0x552b,208,2912
0x5831,487,5758.3
0x4202,930.4,12364
0xa536,1122.2,19696.3
0x417a,1251.8,15463.2
0xba35,2126,30634.6
0x3b5b,700.7,11947.9
0x1cec,235.8,2032.7
0x8700,198.4,2071.9
0xa85a,463.5,5884.7
0xe216,637.6,8955.6
0x957a,1722.9,21566.4
0x2909,1031.7,11334.9
0x6eee,196.6,2392.6
0x73bb,1470.6,15912
0x81be,1880,20749.8
0x274f,540.8,10244.1
0x28d7,230.1,2965.1
0xaa3a,830.2,13143.8
0xdc72,828,10502.6
0x34e1,652.9,13007.1
0xb7d1,595.2,8470.8
0x3753,1022.1,15455.3
0x772a,849.8,17143.2
0x57e0,836.1,10766.6
0x88ac,1478.4,20410.4
0xb683,1288.5,16602.8
0xaacd,688.9,5083.1
0x5d80,503.1,5829.9
0x19d1,836.1,10766.6
0x326b,508.3,7695.7
0x15cd,1405.9,20031.4
0x3ed9,546.3,7371.5
0x2c1c,757.2,11620.5
0xd2c6,2484.1,42852.4
0xbb4e,1335.4,17607.7
0x80a5,744.5,11866.6
0xdb9a,2764.3,40014.8
0x4fee,1010.7,10938
0x76c9,517,3679.4
0xa10c,972.7,16126.2
0x6901,1326.4,19063.1
0x1696,809.3,15002.5
0xb7d2,455.2,7020.4
0x7c26,644.7,7679
0x504e,1343.7,15121
0x1505,1531.3,20021
0x9918,699.9,7020.3
0x87c8,571.2,8125.8
0x3c4b,1013.7,14822.4
0x21c2,335.3,3757.5
0x9d1c,1324.4,20679.7
0x4c5d,843.4,14151.7
0x627c,309.3,4377.8
0xa651,698.5,11251
0x826f,690.9,8769.1
0xe17a,5292.3,68460.1
0x52c3,846.3,13048
0x8db9,665.7,10190.6
0xd776,422.1,5314.8
0xc518,746.9,11795.2
0x2d62,1356.3,20498.5
0x6c5b,1705.6,20708.5
0xb68a,484.1,6774.9
0xb84d,1324.4,20679.7
0xcde5,808.3,9322
0x21bd,766.3,12092.5
0xabbc,1381.1,25661.5
0x2d63,220.1,2225.5
0xafcf,350.1,4872.6
0xd53d,1300.1,19494
0x5733,1445.5,20982.3
0xd06f,529.8,6127.3
0x4cf9,1164.3,15265.7
0x4528,1032.2,19154.8
0x8fff,767,12092.9
0x10bd,1047.4,12288.4
0x2ab2,795.4,9189.7
0x27b6,523.5,7280.3
0x228f,1028.1,17115.9
0x909,951.9,13904.5
0x535f,1164.2,16266.8
0x2fea,964.6,11874.3
0xbb3b,1054.9,18907.9
0x2f3f,871.7,16467.7
0xa102,1170.9,16803.6
0x70ed,830.4,11535.4
0x993f,604.7,9988.6
0x3d5a,1164.8,14540.5
0x812d,1210.7,22336.4
0xafd5,1008.5,16526.6
0xa987,1149.4,17075.6
0x97b8,1125.4,16486.8
0x6885,1153.3,20481.1
0x28be,367.1,5158
0x9d93,214.3,1976.1
0xcc24,766.7,11411
0x9883,1417,24410.6
0x4cc5,683,8376.7
0x4b38,1553.7,17508.4
0xf84,214.4,2159.9
0x657e,716.2,10694.1
0x4976,1346.9,14714.6
0x15ef,1899.8,32949
0x8b29,949.5,16241.5
0x764b,1538.9,26987.7
0xac2a,276.9,2128.9
0xeb5,1491.3,20765.1
0xbc69,994,8951.3
0xa046,1821.3,24225.4
0xdffc,1068.4,14731.1
0x55e7,543.7,6791.7
0x24da,1013.5,20350.4
0x5faf,678.7,8941.9
0x767c,1090.9,18473.5
0x344c,681.7,9528.5
0x598a,1588.6,27365.5
0xd7b0,1375.6,16336.4
0x6baf,287.7,4137.2
0xa8eb,218.9,2290.8
0xccb9,2090.3,30323.4
0xdde3,1626.4,19601.5
0xb87c,1850.1,25380.8
0x483d,313.5,2607.3
0x1617,1635.1,19756.4
0xdad5,284.2,3838
0x3092,1619.8,27646.6
0x8371,394.4,5587.5
0x7ac6,958.1,13562.2
0xd87a,1153.1,15551.9
0x8300,299.5,3756.4
0xa432,1538.9,26987.7
0xb835,852.3,11779.8
0xa78e,353.3,4314
0xb32a,1476.6,19450.8
0xb1b3,341.6,6360.5
0x6f53,506.5,6350.6
0x3572,599.9,8214.9
0x2542,841.6,8825.3
0x51ca,1108.1,16521.7
0x2770,1053.9,14168.8
0x5375,336.4,4182.2
0x8619,164.9,2395.8
0x3fe5,1086.8,17938
0x90f9,874.2,12326.8
0x30cc,494.8,6771.1
0x41c4,478.9,7664.2
0x2984,1812,19937.6
0x2462,950.2,12012.9
0x29df,1606.2,31922.4
0xc945,1028.5,14131.4
0x5732,1563.3,19894.4
0xaf5a,1628.8,28208.9
0x8422,1064.8,13810.8
0x683e,1645.3,20419.9
0x74f6,502.1,6258.4
0x9069,898.4,13076.5
0xd4ab,965,10889.2
0x8db6,1397.7,22008.1
0xaa4c,895.2,11710.8
0x4792,234.7,3044.8
0x434f,1950.7,29455.3
0x71f6,727.6,11370.8
0xdfc0,1434.4,23230
0x363e,995.4,10957.1
0xd976,868.7,6989.9
0xdf2d,992,13824.4
0xb1d7,1084.4,10604.7
0x42f2,467.5,5113.4
0xaba6,634.8,6161.8
0xb8d2,839.9,12099.1
0x363b,1529.5,19266.2
0x1d7d,2119,41094.3
0x71ba,403.8,4150.2
0x277b,1523.7,25605.7
0xdd27,466.6,4785
0x5527,1275.1,17460.3
0x5cca,258.3,3055.4
0x6b01,280.7,3979
0x700c,698.5,11251
0xbafd,967,10928.4
0xd7f8,2131.1,34389.4
0x8c00,1226.3,15347
0x3342,399.6,5314
0x3ddd,1865.2,28214.4
0x9aa6,878.1,16364.7
0xb054,1756.8,19242.5
0x37ff,593.4,10435
0x11a1,1348.9,20246.7
0xb18b,767.3,9529.7
0xd3bb,156.1,1996.4
0x9f61,1422,16587.7
0x7cf8,1004.1,11615.6
0xc396,232.7,2933.3
0xc1a6,1447.3,18143.6
0x6122,749.1,12935.7
0x6206,1195.8,21526.5
0x5f15,1772.9,27071.5
0x12ae,1850.1,25380.8
0xd101,1370.4,25095.3
0x7de1,809.3,15002.5
0x256d,1485.4,23982
0x2db6,1090.4,10134.1
0x6f96,213.9,2459.6
0x6cc9,633.9,7195.6
0x8f14,137.5,2013.8
0x88ad,254.4,3998
0xa84c,700.7,11947.9
0x16e8,999.2,11692.9
0x621e,540.5,8127.8
0x3a8d,744.1,9541.1
0x37c8,898.2,13811.5
0x344e,237.5,2632.4
0x1bad,544.9,6042.1
0x6bbb,1049.7,15297.4
0x34ea,417.5,5999.6
0x1724,2126,30634.6
0x159c,509.1,6432.6
0xe06c,776.4,13356.8
0x8a70,1889.7,26272.6
0x1c52,503.1,5829.9
0x8280,1537.6,20545
0xc70e,1209.6,15746.7
0x13bf,1164.3,15265.7
0xd678,202.2,2105.5
0x2af8,1474.4,22212.4
0x5fd7,417.5,5999.6
0xc76f,1752.8,26390.1
0x3299,1287.8,17660.7
0x72d8,1069.6,13613.7
0x6636,2097.5,27187
0x75f3,2045.2,30269.5
0xabe5,1109.6,14811
0xcba1,651.1,9547.9
0x2bf7,943,12050.4
0xb7e1,502.1,6258.4
0x62ca,571,10156.3
0xa8f7,804.6,9690
0x3637,1447.5,22565.1
0x5166,540.5,8127.8
0x94c5,1149.4,17075.6
0xaae4,211.5,2198.4
0x65a4,1758.1,22841.6
0x1977,1134.1,12407.7
0xc6bc,1349.8,16405.6
0x1b3c,276.9,3358.9
0xccfe,1029.5,17866.3
0x553f,808.5,12568.5
0xa2ab,1533.3,25383.9
0xe0b1,1274.7,19118
0xde98,1386.6,16000.8
0x264c,1276.7,18255.2
0x625f,376.4,4254.9
0xa7ca,834.2,11730.3
0x752d,971.4,11533.9
0xaec2,1048.3,13802.2
0x29fa,709.6,7774.1
0x3bf8,700.7,11947.9
0xb87,143.9,1671.4
0x2788,1592.5,24603.6
0x19f9,1624.4,20460.1
0x41cf,838.6,15814.6
0x3da5,847,10201.5
0x8b52,1924.1,35314.5
0x809c,168,2594.2
0xdb9,1090.9,18473.5
0x9e34,1749,20805.1
0x214e,651.7,9291.9
0x229c,1589.7,22745.1
0xaefb,747.5,11067
0x1644,580.4,8861.5
0x8ca1,1781.7,25896.6
0x6fd2,1289.2,16290.9
0x9c39,1288.2,16540.4
0x6578,1264.8,21799.6
0x62fc,1125.7,12218.7
0x4880,512.2,7155.7
0x6598,1815.7,23565.2
0x7836,768.9,10536.8
0x7ef5,473.9,6429.2
0x327e,1292.6,22697.3
0x5a04,1548.4,21373.2
0x27e7,1064.9,15528.9
0x70ca,920.4,13285.8
0x65f7,325.2,3899.4
0x75eb,1279.9,13032.9
0x3aee,388.4,5016.9
0x5479,1875.2,22122.7
0x1918,1676.7,26141.6
0x37b9,1382.7,17534.6
0x60ff,1294.9,17292.5
0x7490,350.5,5716.1
0x40b7,727.6,11370.8
0xb4bd,542.6,10678
0xa12c,540,7948.8
0x73d8,2593.8,29502.8
0x270b,1351,22764.7
0x89f6,940,10130.3
0x5fc7,696,6947.9
0x3de2,380.7,4484.6
0x74a6,521.5,6434.9
0x2e99,1763.9,29001.2
0x5dbe,663.3,7949.3
0xbce3,1053.9,12775.8
0x97cf,832,8885.4
0x9093,348.1,4500.2
0xaf16,521.5,6434.9
0x5757,897,11991.4
0x7fc7,1887.6,17511.9
0x3ce7,615.8,7010.1
0x8ccf,350,4385.7
0xa795,994,8951.3
0x5a40,517.4,4659.7
0x23d1,742.6,12223.4
0x5eb4,967,10928.4
0x9f5b,360.3,4434
0xb9d9,1787.1,23663.2
0xddae,1291.8,17263.8
0x8cbf,428.5,6846.3
0xc61a,1102.6,13375.5
0x9caf,1263.6,19573
0x11bf,1015.9,14574.7
0x742c,1101.7,15676.2
0x8986,1061.8,14667.5
0x2dbb,369.6,4105.9
0x4f1c,1745.6,25667.1
0x4363,1050.1,18707.4
0x379d,271.6,3725.1
0x4c79,358.9,4940.5
0xccbf,1017.6,14007.7
0x7cec,2023.5,28104.5
0xddb5,1531.2,19427.2
0x9d33,344.5,2314.6
0xa90a,761.2,11443.3
0xdf1e,1697.6,25952.1
0x921e,221.9,2177.9
0x3373,1727.6,27938.4
0x7f7a,744.1,9541.1
0x43f4,1306.5,23177.9
0x16ec,1287.7,21334
0x871a,277.7,4085.7
0xdfad,391.5,4654.3
0x2a90,680.2,10634.1
0x2801,1599.1,24015.9
0x68a2,767.3,9529.7
0xaa60,785.9,11615.9
0x467b,1008.5,16526.6
0x940d,811.9,11405
0x60e6,1035.8,19548.8
0x77fb,1544.2,21578.1
0x8794,739.5,10629.3
0x82e4,691.1,9020.8
0x8423,849.8,17143.2
0x7054,477.3,6581
0x696c,2074.7,34902
0xb1fc,680.4,11317.1
0x944c,1219.7,23974.8
0x874e,219.8,1915.6
0xeca,1557.2,24073.4
0xdff3,386.5,4422.1
0x93cf,1004.5,16991.4
0x7869,1552.3,23364.8
0xb93e,1107.2,15560.5
0x102d,1331.7,20234.3
0x61f2,399.5,5651
0x2406,809.3,15002.5
0x23a3,542.7,6081.3
0x9cc3,1069.5,18675.3
0xbc5a,672.5,9511.5
0x1a8c,1124.8,23293.9
0x9245,573.7,9153.3
0xcd4c,866.7,12656.4
0x3cf8,1388.2,28332.2
0xa64a,665.1,10347
0x182c,1101.9,12031.2
0xc778,1842.1,30559.4
0x483c,749.1,12935.7
0xac2c,211.9,1868.7
0x5085,1033.2,14975.9
0x8cbe,2447.8,29452.6
0x4ebd,571,10156.3
0x2f6d,301.1,4817.1
0x17a9,1084.4,10604.7
0x5ab3,874.8,9685.5
0xc90f,571,5309.9
0xadb,1125.4,16486.8
0x8de1,710.1,11387.6
0x7f8,520.9,7710.6
0xdb63,177.9,2014.5
0x654b,874.2,12326.8
0x4613,880.1,13684
0xfe7,1121.7,20967.6
0xa151,1322.5,25716.4
0xcc2c,778.2,10960.9
0xca03,1997.7,26988.4
0x787c,540.5,8127.8
0x1e32,266.3,3657.8
0x223e,1476.6,19450.8
0xaf0d,973,11113.7
0x7379,745.6,7526.5
0xd0fb,857.8,7629
0x412a,1400.2,18400.9
0xd402,537.3,7101.4
0x4117,1238.1,19193.2
0x3f00,1353.1,23879.9
0xc6d1,799.5,15141.7
0x541c,320.9,4181.6
0x2301,1045.8,10947.7
0xa0cf,1081.7,17807.4
0xb5a,788.8,10704.6
0x7729,1559.3,26791.4
0x66e9,640,8636.2
0xbe69,913.1,14240.4
0x2c27,1143.7,20742.6
0x38a7,489.7,6392.7
0x9ab7,709.6,7774.1
0xcc80,820,9051
0xa723,1414,21078.8
0xae76,204.4,2105.6
0x47dd,808.5,12568.5
0x29de,1723,24640.8
0xd1d4,645.9,6506.1
0xc854,226.3,2218.7
0x99f3,1069.5,18675.3
0x4c04,744.5,11866.6
0x1243,293.5,3823.4
0x4042,1204.1,17977
0x5468,753.8,7206.9
0xb9ab,153.4,1968.1
0x1e45,901.4,18849.6
0x8460,2182,27558.9
0x1e72,1271.2,24550.3
0xc971,868.8,10682.6
0x546c,1889.7,26272.6
0x99b3,1189.6,13068.2
0xb95b,958.5,13216.5
0x164e,1748.7,27639.9
0x50b9,1837.2,24961.4
0xd2a,1745,25409.3
0x997a,522.3,6761
0xc1be,749,8727.6
0x8dd8,208.1,2199.8
0x4197,880.1,13684
0x6ede,1068.9,15528.6
0xaf2d,299.5,3844.7
0x2e5f,1741.3,28528.8
0x4c6a,1659,24290.6
0x170a,469.2,7124.9
0x9809,906.2,9612.6
0x9de5,522,4313
0x381a,469.2,7124.9
0xe04c,156.1,1996.4
0xb6f4,1021.4,12930.1
0xd309,376.1,4707.2
0x6769,832,8885.4
0x901b,1074.2,15799.3
0x69f0,615.4,10394.9
0xdbf8,1293.6,17592.6
0xd372,994.2,19338.8
0xb6bc,1388.2,28332.2
0xdd95,337.1,4075.4
0x784f,669.5,10349.1
0xd7a1,2599.1,20915.5
0x1a1a,868.3,11975.9
0x28fd,206.2,2313.1
0xc826,529.3,6097
0x538e,1101.9,12031.2
0x96ed,941.4,16997.8
0x40dd,603.3,9112.6
0x1c2d,1002.1,15763.9
0x50a1,708.1,10329.9
0x8ade,1615.3,23659.2
0x9f31,206.8,2911.6
0x37c3,1615.3,23659.2
0x28c5,190.7,1871.4
0x8b82,1893.9,26494.4
0x5679,625.9,12778.9
0xd9eb,2176.7,39304.4
0x468d,1813.7,19212.2
0x3c19,1763.9,29001.2
0x6e15,930.4,9736.3
0x1e6d,1185.9,17622.5
0x8958,1578.7,18317.1
0xad8d,502.5,7776.5
0x5281,755.4,10611.9
0xe15b,686.6,8972.7
0xb2b4,1599.1,24015.9
0x9077,1017.8,16521.2
0x2705,126.8,1785.5
0x345c,1479.4,16265.6
0x2ad9,1652.8,32475.9
0x33f9,1422,16587.7
0x3874,335.3,3757.5
0xad2,2126,30634.6
0xb183,925.5,12468.4
0x7cf4,546,6161
0x8fb6,482.3,5502.3
0x746c,2313.8,33491.6
0x9901,607.4,9232.4
0x2298,1138.1,17164.5
0xbcf5,1624.6,20461.7
0x2b5c,1324.4,20679.7
0x9ec3,350,4385.7
0xac51,613,6786.6
0x582f,1345.5,20731.6
0x95f3,296.9,4103.9
0x7201,2115.6,27527.1
0xccd5,1122.9,14809.4
0x25f7,460.3,6162
0x2556,611.2,7367.1
0x636e,1814.2,23536.9
0xc3ac,1627,25288.3
0x63ba,452.9,7669.7
0xa308,651.2,5259.6
0x5490,878.8,13189.3
0x62a3,1537.6,20545
0x348e,1071.4,14787.3
0xad84,869.8,9929.7
0x1e91,663.3,7949.3
0xca8a,192.1,2267.2
0xab67,336.4,4182.2
0x803a,1780.5,33427.6
0x5c02,918.5,11375.7
0x8c01,361,5276.4
0xa3c7,670.2,10325.3
0xc79f,182.6,2539.9
0x152f,198.3,2112
0xb367,1207.7,14834.6
0x9f32,1190.9,17257.9
0xd07b,3322.4,55853.4
0x56ec,553.6,7044.4
0x28fa,958.8,14108.3
0x5500,834.3,10709.1
0xa05a,117.2,1866.3
0x8f56,891.8,14764.2
0xc242,1086.4,14278.4
0x2a49,389.9,6135.7
0x28ef,1289.2,16290.9
0x2605,1285.4,13897.4
0xad58,712.3,10284.9
0xd37e,1398.8,19982.2
0x45d2,1045.8,10947.7
0x5259,1370.6,20652.6
0xa2a2,245.5,2686.9
0x9a15,287.7,4137.2
0x879b,660.2,8078.7
0x864f,515.5,7219.5
0xa63c,494.8,6771.1
0x10b5,914.1,11346.9
0x9fc1,386.9,5396.6
0xc75c,1102.6,13375.5
0xd1c9,1311.9,15664.1
0x29cb,668.6,8503.2
0xcdf5,1543.8,16851.8
0xaeb3,995.4,10957.1
0x6ca3,1235.7,14706.6
0x4712,1298,13964.4
0x1c65,1238.1,19193.2
0xade9,737.1,12360.6
0xc01,190.7,1871.4
0xa9ea,822.3,12636.4
0x9574,298.3,4018.4
0xd20e,462.5,5031.4
0xa21e,1560.3,22436.4
0x875d,1385.4,25682.6
0x302e,1334.3,23168.9
0x3d05,1599.1,22043.9
0x3fcc,1094.8,19154
0x471a,819.9,13518.2
0xa089,849.5,11788.7
0xabc0,922,11452
0x131f,1653.9,21297.2
0xa421,1394.5,23432.2
0xc3a3,2802.1,33935.8
0x4a55,452.9,7669.7
0xad47,523.3,6638
0x254f,1046.7,14697.8
0x7469,1334,17738.4
0x7416,182.8,2479.7
0x43d3,1314.2,19839.8
0xc737,2131.1,34389.4
0x6493,713.4,12409.8
0x62dd,818,11655.4
0x9a4,1356,13426.3
0x7a69,895.2,11710.8
0x2d1e,1147.1,16456
0xd3e7,1198.5,15391.9
0x8e8a,1885.1,25818.7
0xd583,1773.4,20019
0x4874,1088.8,13371.4
0xb29a,427,5416.9
0x8a00,393.8,4449.6
0x562b,990.8,13541.7
0x3569,255.5,2074.5
0x1b81,831.4,10631.7
0x3305,1494.3,22520
0x850c,1736.3,30228.3
0xbce4,889.6,11840.4
0xe044,1314.6,18519.3
0xda97,343.6,4022
0x7e6a,196.6,2392.6
0x8c59,1086.1,15945.4
0x562a,466.7,5308
0x6108,287.7,4137.2
0x2807,1468.6,26039
0x9614,756.8,12905.2
0x6786,431.7,4561.2
0xba2c,451.3,6134.9
0x415d,968.7,10451.6
0x2b6c,1264.6,18041.4
0x5cd3,430.8,6990.8
0x2049,683.2,9316.8
0x7713,1149.2,13473.5
0xadfc,307.5,4410.3
0xa843,1879.7,28255.9
0x9348,1288.2,16540.4
0x31b5,235.8,2032.7
0xda74,2563,32324.8
0x3eab,1826.8,24540.7
0x5fcd,587.1,7511
0x6fc0,1026.7,17038.3
0x5e21,128.5,1572.4
0x7ce6,1937.6,35734.2
0x9500,885.6,17190.1
0xe1b1,753.9,15263.4
0x7fa1,1687.3,33024.2
0x3ab9,1230.8,17785.2
0x6994,128.5,1572.4
0x8c4d,812.3,10139.2
0xb751,1103.7,13021.1
0x5425,640.6,11746.8
0x6b6a,1076.8,16626
0xcd1c,839.3,9435.8
0x6093,978.8,13721.2
0x9398,1147.1,16456
0xc658,977.9,10108.8
0xbceb,1021.4,12930.1
0x1344,1411.8,26066
0x3d36,540,7948.8
0xbbdc,1452.5,16376.2
0xdb5,1112.1,18912.5
0xa059,1647.6,21382.2
0xa804,230.2,3433.3
0xdea3,565.1,6448.8
0x8225,1017.8,16521.2
0x7bf0,1057.7,16526
0xce9d,1146,15859.4
0x13cb,767.3,9529.7
0x5270,1185,17723.4
0x3714,308.6,4274.3
0x185a,1606.2,31922.4
0x7b38,1312.6,17772.8
0x7092,1283.6,20394.3
0x1031,828.3,12657.4
0x4851,528.2,7600.4
0x25e1,1318.4,20307.3
0x7b4a,1268.3,21942.5
0x97f3,494.2,2505.4
0x62de,1937.6,35734.2
0x8846,1156,13842.8
0x64f5,1410,19192.3
0x5473,1223.8,18156
0x6277,1594.9,28879
0xa0cc,749,10941.9
0xc4dc,3048.5,52513.4
0xb110,950.5,14006.1
0x46da,459.2,5178.6
0x9e9,1206.6,17430.9
0xd005,769.2,8238.5
0xd416,1476.8,18482.8
0xe210,1977.1,20652.8
0x8dd6,847,16255
0x1ba1,383,4651.4
0xc540,529.8,6127.3
0x53a1,1199.1,22669.3
0x584a,397,4528.4
0x6022,1153.9,16206.3
0x7f75,974.4,14392.4
0x84d5,1438.4,19959.3
0x5497,1132.9,19604.2
0x5adb,1407.4,25589.1
0x1bb5,734.5,8961.6
0xd7e8,1308.7,15650.9
0x9830,1098.8,15665.7
0x9686,892.7,11636.3
0x78a3,448,4689.3
0x2641,1112.7,16318.4
0x571d,1767.5,26204.7
0x3c0e,248.8,3992.1
0x42b1,1200,17279.5
0xa16,409.5,2319.2
0xcfa7,1546.2,22230.8
0xd9b2,1898.7,31265.8
0x8d67,208.1,3213.1
0xba4b,695.4,9611.4
0x7fc,363.8,3679
